Event,RunTime,ADC,SiPM,DownTime,Temp
18235,155074709,494,141.37,29265890,27.34
18236,155083554,696,307.73,29267600,27.34
18237,155094291,537,162.17,29269682,27.45
18238,155102402,480,130.21,29271204,27.34
18239,155113668,652,262.1,29273282,27.24
18240,155117339,508,144.95,29274042,27.34
18241,155118539,531,160.62,29274236,27.34
18242,155142385,519,154.3,29278768,27.34
18243,155157759,504,143.61,29281604,27.34
18244,155168693,511,149.39,29283684,27.34
18245,155181853,511,149.39,29286146,27.34
18246,155183522,504,143.61,29286532,27.34
18247,155218689,287,50.23,29293136,27.34
18248,155231223,480,130.21,29295572,27.34
18249,155236406,569,185.56,29296518,27.34
18250,155236742,560,175.34,29296524,27.13
18251,155254339,618,215.06,29299922,27.34
18252,155256776,481,129.57,29300304,27.45
18253,155259367,639,249.88,29300876,27.13
18254,155260303,572,183.73,29301070,27.34
18255,155260916,504,143.61,29301076,27.34
18256,155282192,497,142.37,29305234,27.34
